Fecha;Departamento;Municipio;D°a;Hora;Barrio;Zona;Clase de sitio;Arma empleada;M¢vil Agresor;M¢vil Victima;Edad;Sexo;Estado civil;Pa°s de nacimiento;Clase de empleado;Profesi¢n;Escolaridad;C¢digo DANE;Cantidad
26/11/2016;VALLE;EL µGUILA;S†bado;20:15:00;VIA EL AGUILA-VILLANUEVA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76243000;1
26/11/2016;VALLE;EL µGUILA;S†bado;20:15:00;VIA EL AGUILA-VILLANUEVA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76243000;1
27/11/2016;ANTIOQUIA;BELLO;Domingo;12:09:00;PARIS CENTRAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05088000;1
27/11/2016;ANTIOQUIA;CAREPA;Domingo;12:35:00;SAN MARINO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05147000;1
27/11/2016;ANTIOQUIA;ENVIGADO;Domingo;1:00:00;ZONA CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05266000;1
27/11/2016;ANTIOQUIA;MEDELL÷N (CT);Domingo;8:29:00;NUEVOS CONQUISTADORES C-13;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
27/11/2016;ANTIOQUIA;REMEDIOS;Domingo;7:45:00;OTU;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05604000;1
27/11/2016;ANTIOQUIA;SAN ANDRêS DE CUERQU÷A;Domingo;9:30:00;CANUZALES;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;05647000;1
27/11/2016;ANTIOQUIA;SAN ANDRêS DE CUERQU÷A;Domingo;9:30:00;CANUZALES;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05647000;1
27/11/2016;ANTIOQUIA;SEGOVIA;Domingo;12:30:00;13 DE MAYO;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05736000;1
27/11/2016;ANTIOQUIA;VALDIVIA;Domingo;14:00:00;CHORRILLOS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;41;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05854000;1
27/11/2016;ATLµNTICO;BARRANQUILLA (CT);Domingo;23:30:00;REBOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;08001000;1
27/11/2016;ATLµNTICO;SOLEDAD;Domingo;22:00:00;VILLA MARIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;08758000;1
27/11/2016;BOL÷VAR;CARTAGENA (CT);Domingo;1:30:00;BOTIJUELA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;56;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
27/11/2016;CALDAS;LA DORADA;Domingo;21:20:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;17380000;1
27/11/2016;CALDAS;MANIZALES (CT);Domingo;5:50:00;EL PARAISO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;53;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;17001000;1
27/11/2016;CASANARE;PAZ DE ARIPORO;Domingo;20:00:00;LAS GUAMAS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;85250000;1
27/11/2016;CAUCA;BUENOS AIRES;Domingo;19:00:00;C/miento Monchique;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;23;FEMENINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;19110000;1
27/11/2016;CAUCA;BUENOS AIRES;Domingo;19:00:00;C/miento Monchique;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;19110000;1
27/11/2016;CAUCA;MORALES;Domingo;13:30:00;VDA SANTA ROSA;RURAL;RESGUARDO IND÷GENA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;SECUNDARIA;19473000;1
27/11/2016;CAUCA;PAT÷A;Domingo;0:30:00;CENTRO;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19532000;1
27/11/2016;CAUCA;POPAYµN (CT);Domingo;6:00:00;EL POBLADO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19001000;1
27/11/2016;CAUCA;POPAYµN (CT);Domingo;3:20:00;VDA POMONA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;TECNICO;19001000;1
27/11/2016;CAUCA;PURACê;Domingo;17:20:00;CASERIO JUAN TAMA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;52;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19585000;1
27/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Domingo;3:10:00;SIERRA MORENA E-19;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
27/11/2016;CUNDINAMARCA;FUSAGASUGµ;Domingo;7:30:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25290000;1
27/11/2016;CUNDINAMARCA;SILVANIA;Domingo;3:48:00;PROGRESO;URBANA;BARES, CANTINAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25743000;1
27/11/2016;CUNDINAMARCA;ZIPAQUIRµ;Domingo;6:30:00;SAN JUANITO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25899000;1
27/11/2016;META;MAPIRIPµN;Domingo;10:30:00;VEREDA LA ESMERALDA;RURAL;RESGUARDO IND÷GENA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;FEMENINO;SOLTERO;COLOMBIA;ETNIA INDIGENA;-;ANALFABETA;50325000;1
27/11/2016;META;SAN MART÷N;Domingo;3:02:00;ONCE DE NOVIEMBRE;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50689000;1
27/11/2016;NARI•O;TAMINANGO;Domingo;18:59:00;VEREDA CURIACO;RURAL;BILLARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52786000;1
27/11/2016;NORTE DE SANTANDER;CµCOTA;Domingo;2:20:00;BARRIO CENTRO;URBANA;COLISEO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;54125000;1
27/11/2016;NORTE DE SANTANDER;EL TARRA;Domingo;15:38:00;VEREDA LA CAMPANA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;47;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;54250000;1
27/11/2016;NORTE DE SANTANDER;OCA•A;Domingo;16:09:00;BARRIO CRISTO REY;URBANA;TIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54498000;1
27/11/2016;QUIND÷O;ARMENIA (CT);Domingo;3:00:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63001000;1
27/11/2016;QUIND÷O;ARMENIA (CT);Domingo;1:40:00;LA MIRANDA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;63001000;1
27/11/2016;RISARALDA;QUINCH÷A;Domingo;20:00:00;VEREDA EL TABOR;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66594000;1
27/11/2016;RISARALDA;SANTUARIO;Domingo;16:38:00;VEREDA LA BAMBA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;71;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66687000;1
27/11/2016;SANTANDER;BUCARAMANGA (CT);Domingo;19:30:00;ALBANIA;URBANA;ESCENARIOS DEPORTIVOS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68001000;1
27/11/2016;VALLE;CALI (CT);Domingo;23:00:00;EL CORTIJO E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;20:50:00;JOSE M. MARROQUIN II E14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR VEHICULO;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;15:30:00;POTRERO GRANDE E21;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;21:15:00;BRISAS DE MAYO E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;13:45:00;SUCRE E9;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;19:05:00;LAUREANO GOMEZ E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;55;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;19:05:00;SAN BENITO E11;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;PASAJERO VEHICULO;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;8:40:00;CIUDAD DE LOS ALAMOS E2;URBANA;RIOS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;19:06:00;PRIMAVERA E11;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;0:39:00;BRISAS DE MAYO E20;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;20:47:00;ALFONSO LOPEZ I E7;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;CALI (CT);Domingo;10:19:00;PARCELACIONES PANCE E22;URBANA;CANCHA DE FUTBOL;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
27/11/2016;VALLE;FLORIDA;Domingo;20:20:00;CORREGIMIENTO PEDREGAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76275000;1
27/11/2016;VALLE;JAMUND÷;Domingo;10:15:00;PASO DE LA BOLSA E24;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76364000;1
27/11/2016;VALLE;PALMIRA;Domingo;1:00:00;CORONADO;URBANA;BILLARES;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;1
27/11/2016;VALLE;PALMIRA;Domingo;1:00:00;CORONADO;URBANA;BILLARES;ARMA DE FUEGO;A PIE;A PIE;61;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;1
27/11/2016;VALLE;PALMIRA;Domingo;13:01:00;LORETO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
27/11/2016;VALLE;RIOFR÷O;Domingo;18:10:00;CGTO. FENICIA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;76616000;1
27/11/2016;VALLE;ROLDANILLO;Domingo;17:30:00;LOS ALPES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;FEMENINO;VIUDO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76622000;1
28/11/2016;ANTIOQUIA;BELLO;Lunes;21:20:00;VDA. SAN FELIX;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05088000;1
28/11/2016;ANTIOQUIA;BELLO;Lunes;20:15:00;CIUDADELA DEL NORTE;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;A PIE;A PIE;2;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;05088000;1
28/11/2016;ANTIOQUIA;CONCORDIA;Lunes;11:00:00;LAS PALOMAS;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;59;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;05209000;1
28/11/2016;ANTIOQUIA;EL CARMEN DE VIBORAL;Lunes;19:55:00;VILLA MARIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05148000;1
28/11/2016;ANTIOQUIA;FRONTINO;Lunes;11:45:00;EL HOYO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;41;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05284000;1
28/11/2016;ANTIOQUIA;MEDELL÷N (CT);Lunes;21:07:00;KENNEDY C-6;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
28/11/2016;CAUCA;SANTANDER DE QUILICHAO;Lunes;1:25:00;ANTONIO NARI•O;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;19698000;1
28/11/2016;CAUCA;SANTANDER DE QUILICHAO;Lunes;1:25:00;ANTONIO NARI•O;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19698000;1
28/11/2016;CAUCA;TIMB÷O;Lunes;2:00:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;19807000;1
28/11/2016;CESAR;VALLEDUPAR (CT);Lunes;16:45:00;BELLO HORIZONTE;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20001000;1
28/11/2016;C‡RDOBA;LORICA;Lunes;12:50:00;TRES DE MAYO;URBANA;CANCHA DE FUTBOL;ARMA DE FUEGO;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23417000;1
28/11/2016;C‡RDOBA;PUEBLO NUEVO;Lunes;10:50:00;VEREDA EL PI•AL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;49;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23570000;1
28/11/2016;C‡RDOBA;TIERRALTA;Lunes;8:00:00;SITIO LOS VOLCANES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23807000;1
28/11/2016;C‡RDOBA;TIERRALTA;Lunes;6:00:00;9 DE AGOSTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23807000;1
28/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;21:40:00;EL TESORITO E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;11001000;1
28/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;21:45:00;PALERMO SUR E-18;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
28/11/2016;HUILA;ISNOS;Lunes;0:10:00;VEREDA SALTO DE BORDONES;RURAL;DISCOTECAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;41359000;1
28/11/2016;HUILA;ISNOS;Lunes;0:10:00;VEREDA SALTO DE BORDONES;RURAL;DISCOTECAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;41359000;1
28/11/2016;HUILA;NEIVA (CT);Lunes;21:30:00;SAN MARTIN DE PORRES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;41001000;1
28/11/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;20:45:00;LOS PINOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
28/11/2016;QUIND÷O;CALARCA;Lunes;8:00:00;VDA.PUENTE ROJO;RURAL;RIOS;CONTUNDENTES;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;63130000;1
28/11/2016;VALLE;CALI (CT);Lunes;14:40:00;INV. BRISAS DE COMUNEROS  E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
28/11/2016;VALLE;CALI (CT);Lunes;2:40:00;ANTONIO NARI•O E16;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
28/11/2016;VALLE;CALI (CT);Lunes;13:15:00;OBRERO E9;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
28/11/2016;VALLE;PALMIRA;Lunes;11:00:00;CGTO LOS CEIBOS;RURAL;INSTALACIONES DEL EJERCITO;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;76520000;1
28/11/2016;VALLE;YUMBO;Lunes;20:49:00;BUENOS AIRES E25;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76892000;1
29/11/2016;ANTIOQUIA;APARTAD‡;Martes;20:50:00;ROSALBA ZAPATA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05045000;1
29/11/2016;ANTIOQUIA;CALDAS;Martes;21:50:00;LA INMACULADA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05129000;1
29/11/2016;ANTIOQUIA;FREDONIA;Martes;11:30:00;LA PIANOLA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05282000;1
29/11/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;20:50:00;LOPEZ DE MESA C-7;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
29/11/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;22:15:00;SAN JOAQUIN C-11;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;TECNICO;05001000;1
29/11/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;10:37:00;LOS BALSOS 1 C-14;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CINTAS/CINTURON;A PIE;A PIE;32;FEMENINO;SOLTERO;COLOMBIA;COMERCIANTE;ADMINISTRACION  DE EMPRESAS;SUPERIOR;05001000;1
29/11/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;16:52:00;LA ROSA  C-2;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
29/11/2016;ANTIOQUIA;TURBO;Martes;17:55:00;CGTO. NUEVA ANTIOQUIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;05837000;1
29/11/2016;ANTIOQUIA;ZARAGOZA;Martes;9:20:00;VEGAS DE EL PUERTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05895000;1
29/11/2016;BOL÷VAR;CARTAGENA (CT);Martes;22:59:00;EL POZON;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
29/11/2016;CAQUETµ;BELêN DE LOS ANDAQUIES;Martes;1:00:00;VDA.  ALTO SAN JUAN;RURAL;RIOS;CONTUNDENTES;A PIE;A PIE;38;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;18094000;1
29/11/2016;CAUCA;PURACê;Martes;14:00:00;CASERIO SANTA LETICIA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;CONDUCTOR VEHICULO;23;FEMENINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19585000;1
